section,division,group,class,subclass,text_of,text
D,35,352,3520,,class,Manufacture of gas; distribution of gaseous fuels through mains
D,35,352,3520,35201,subclass,Manufacture of gas
D,35,352,3520,35202,subclass,Disrtibution and sale of gaseous fuels through mains
D,35,353,,,group,Steam and air conditioning supply
D,35,353,3530,,class,Steam and air conditioning supply
D,35,353,3530,35301,subclass,"Production, collection and distribution of steam and hot water for heating, power and other purposes"
D,35,353,3530,35302,subclass,Production and distribution of cooled air and chilled water for cooling purposes
D,35,353,3530,35303,subclass,"Production of ice, including ice for food and non-food (e.g. cooling) purposes"
E,,,,,section,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT and"
E,36,,,,division,"Water collection , treatment and supply"
E,36,360,,,group,"Water collection, treatment and supply"
E,36,360,3600,,class,"Water collection, treatment and supply"
E,36,360,3600,36000,subclass,"Water collection, treatment and supply"
E,37,,,,division,Sewerage
E,37,370,,,group,Sewerage
E,37,370,3700,,class,Sewerage
E,37,370,3700,37001,subclass,The operation and maintenance of sewer systems
E,37,370,3700,37002,subclass,"Collecting and transporting of human or industrial waste water or rain water by means of sewerage networks, collectors, tanks and other means of transport (sewage vehicles etc.)"
E,37,370,3700,37003,subclass,"Treatment of waste water or sewer by means of physical, chemical or biological processes"
E,38,,,,division,"Waste collection, treatment and disposal activities materials recovery"
E,38,381,,,group,Waste collection
E,38,381,3811,,class,Collection of non-hazardous waste
E,38,381,3811,38110,subclass,Collection of non-hazardous waste
E,38,381,3812,38120,subclass,Collection of hazardous waste
E,38,382,,,group,Waste treatment and disposal
E,38,382,3821,,class,Treatment and disposal of non-hazardous waste
E,38,382,3821,38210,subclass,Treatment and disposal of non-hazardous waste
E,38,382,3822,,class,Treatment and disposal of hazardous waste
E,38,382,3822,38221,subclass,"Treatment and disposal of toxic live or dead animals and other, contaminated waste, disposal of used goods; incineration of hazardous waste"
E,38,382,3822,38222,subclass,"Treatment, disposal and storage of radioactive nuclear waste"
E,38,383,,,group,Materials recovery
E,38,383,3830,,class,Materials recovery
E,38,383,3830,38300,subclass,Materials recovery
E,39,,,,division,Remediation activities and other waste management services
E,39,390,,,group,Remediation activities and other waste management services
E,39,390,3900,,class,Remediation activities and other waste management services
E,39,390,3900,39000,subclass,Remediation activities and other waste management services
F,41,,,,division,Construction of buildings
F,41,410,,,group,Construction of buildings
F,41,410,4100,,class,Construction of buildings
F,41,410,4100,41001,subclass,Construction of buildings carried out on own-account basis or on a fee or contract basis
F,41,410,4100,41002,subclass,"Activities relating to alteration, addition, repair, maintenance carried out on own-account basis or on a fee or contract basis"
F,41,410,4100,41003,subclass,Assembly and erection of prefabricated constructions on the site
F,42,,,,division,Civil engineering
F,42,421,,,group,Construction roads and railways
F,42,421,4210,,class,Construction roads and railways
F,42,421,4210,42101,subclass,"Construction and maintenance of motorways, streets, roads, other vehicular and pedestrian ways, highways, bridges, tunnels and subways"
F,42,421,4210,42102,subclass,Construction and maintenance of railways and rail-bridges
F,42,421,4210,42103,subclass,Construction and maintenance of airfield runways
F,42,422,,,group,Construction of utility projects
F,42,422,4220,,class,Construction of utility projects
F,42,422,4220,42201,subclass,Construction and maintenance of power plants
F,42,422,4220,42202,subclass,"Construction/erection and maintenance of power, telecommunication and transmission lines"
F,42,422,4220,42203,subclass,Construction of long distance pipelines or urban pipelines
F,42,422,4220,42204,subclass,"Construction and maintenance of water main and line connection, water reservoirs including irrigation system (canal)"
F,42,422,4220,42205,subclass,Construction and repair of sewer systems including sewage disposal plants and pumping stations
F,42,422,4220,42206,subclass,Water well drilling
F,42,422,4220,42209,subclass,Construction of utility projects n.e.c.
F,42,429,,,group,Construction of other civil engineering projects
F,42,429,4290,,class,Construction of other civil engineering projects
F,42,429,4290,42901,subclass,Construction and maintenance of industrial facilities such as refineries
F,42,429,4290,42902,subclass,"Construction of waterways, harbours and river works, dredging of waterways"
F,42,429,4290,42903,subclass,Construction of dams etc.
F,42,429,4290,42904,subclass,Construction of outdoor sports facilities
F,42,429,4290,42909,subclass,Other civil engineering projects n.e.c.
F,43,,,,division,Specialized construction activities
F,43,431,,,group,Demolition and site preparation
F,43,431,4311,,class,Demolition
F,43,431,4311,43110,subclass,Demolition
F,43,431,4312,,class,Site preparation
F,43,431,4312,43121,subclass,Site preparation for mining including overburden removal and other development and preparation of mineral properties and sites except oil and gas sites
F,43,431,4312,43122,subclass,"Site preparation including drilling, boring and core sampling for construction, geophysical, geological or similar purposes"
F,43,431,4312,43123,subclass,"Clearing of building sites, earth moving: excavation, landfill, levelling and grading of construction sites, trench digging, rock removal, blasting etc."
F,43,431,4312,43129,subclass,Other site preparation activities n.e.c.
F,43,432,,,group,"Electrical, plumbing and other construction installation activities"
F,43,432,4321,,class,Electrical installation
F,43,432,4321,43211,subclass,Installation of electrical wiring and fittings
F,43,432,4321,43212,subclass,"Installation of telecommunications wiring, computer network and cable television wiring, including fibre optic, satellite dishes"
F,43,432,4321,43213,subclass,Installation of street lighting and electrical signals
F,43,432,4321,43214,subclass,Installation of fire alarm system and burgler alarm system
F,43,432,4321,43219,subclass,Other electrical electrical installation n.e.c.
F,43,432,4322,,class,"Plumbing, heat and air-conditioning installation"
F,43,432,4322,43221,subclass,"Installation of plumbing for water, gas and sanitation equipments"
F,43,432,4322,43222,subclass,"Installation of heating systems (electric, gas and oil), furnaces, cooling towers, non-electric solar energy collectors etc."
F,43,432,4322,43229,subclass,"Other plumbing, heat and air conditioning activities n.e.c."
F,43,432,4329,,class,Other construction installation
F,43,432,4329,43291,subclass,"Installation of elevators, escalators"
F,43,432,4329,43292,subclass,"Installation of thermal, sound or vibration insulation system in buildings"
F,43,432,4329,43299,subclass,Other construction projects n.e.c.
F,43,433,,,group,Building completion and finishing
F,43,433,4330,,class,Building completion and finishing
F,43,433,4330,43301,subclass,"Installation of doors, windows, door and window frames, fitted kitchens, of wood or other materials"
F,43,433,4330,43302,subclass,"Interior completion such as ceilings, wooden wall coverings, movable partitions etc. ; Laying of parquet and other wood floor coverings, carpets and linoleum, wallpaper; tiling with ceramic, concrete or cut stone ceramic etc."
F,43,433,4330,43303,subclass,"Interior and exterior painting, glazing, plastering and decorating of buildings or civil engineering structures"
F,43,433,4330,43309,subclass,Other building completion and finishing
F,43,439,,,group,Other specialized construction activities
F,43,439,4390,,class,Other specialized construction activities
G,,,,,section,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES
G,45,,,,division,Wholesale and retail trade and repair of motor vehicles and motorcycles
G,45,451,,,group,Sale of motor vehicles
G,45,451,4510,,class,Sale of motor vehicles
G,45,451,4510,45101,subclass,"Wholesale and retail sale of new vehicles (passenger motor vehicles, ambulances, minibuses, jeeps, trucks, trailers and semi-trailers)"
G,45,451,4510,45102,subclass,Wholesale and retail sale of used motor vehicles
G,45,452,,,group,Maintenance and repair of motor vehicles
G,45,452,4520,,class,Maintenance and repair of motor vehicles
G,45,452,4520,45200,subclass,Maintenance and repair of motor vehicles
G,45,453,,,group,Sale of motor vehicle parts and accessories
G,45,453,4530,,class,Sale of motor vehicle parts and accessories
G,45,453,4530,45300,subclass,Sale of motor vehicle parts and accessories
G,45,454,,,group,"Sale, maintenance and repair of motorcycles and related parts and Accessories"
G,45,454,4540,,class,"Sale, maintenance and repair of motorcycles and related parts and Accessories"
G,45,454,4540,45401,subclass,"Wholesale or retail sale of new motorcycles, mopeds, scooters and three wheelers"
G,45,454,4540,45402,subclass,"Wholesale or retail sale of parts and accessories of motorcycles, mopeds, scooters and three wheelers"
G,45,454,4540,45403,subclass,"Maintenance and repair of motor cycles, mopeds, scooters and three wheelers"
G,46,,,,division,"Wholesale trade, except of motor vehiclesand motorcycles"
G,46,461,,,group,Wholesale on a fee or contract basis
G,46,461,4610,,class,Wholesale on a fee or contract basis
G,46,461,4610,46101,subclass,"Activities of commission agents, brokers dealing in wholesale trade of agricultural raw material, live animals, food, beverages, intoxicants and textiles"
G,46,461,4610,46102,subclass,"Activities of commission agents dealing in wholesale trade inwood, paper, skin, leather and fur, fuel, petroleum products, chemicals, perfumery and cosmetics, glass, minerals, ores and metals"
G,46,461,4610,46103,subclass,"Activities of commission agents dealing in wholesale trade in machinery & equipment, other than transport machinery"
G,46,461,4610,46109,subclass,Activities of other commission agents n.e.c. (including commission agents working in emerging areas for wholesale trade
G,46,462,,,group,Wholesale of agricultural raw materials and live animals
G,46,462,4620,,class,Wholesale of agricultural raw materials and live animals
G,46,462,4620,46201,subclass,Wholesale of cereals & pulses
G,46,462,4620,46202,subclass,"Wholesale of un-manufactured tobacco, paan (betel leaf), opium, ganja, cinchona etc"
G,46,462,4620,46203,subclass,Wholesale of live animals and poultry
G,46,462,4620,46204,subclass,"Wholesale of straw, fodder & other animal/poultry feed"
G,46,462,4620,46205,subclass,Wholesale of flowers and plants
G,46,462,4620,46206,subclass,"Wholesale of hides, skins and leather"
G,46,462,4620,46207,subclass,Wholesale of oilseed oleaginous fruits
G,46,462,4620,46208,subclass,Wholesale of sugarcane
G,46,462,4620,46209,subclass,Whole sale of other agriculture raw materials n.e.c.
G,46,463,,,group,"Wholesale of food, beverages and tobacco"
G,46,463,4630,,class,"Wholesale of food, beverages and tobacco"
G,46,463,4630,46301,subclass,Wholesale of fruits & vegetables
G,46,463,4630,46302,subclass,Wholesale of raw milk & dairy products
G,46,463,4630,46303,subclass,"Wholesale of meat, fish & eggs"
G,46,463,4630,46304,subclass,"Wholesale of confectionery, bakery products and beverages other than intoxicants"
G,46,463,4630,46305,subclass,"Wholesale of edible oils, fats, sugar and processed/manufactured spices etc."
G,46,463,4630,46306,subclass,"Wholesale of tea, coffee & cocoa"
G,46,463,4630,46307,subclass,Wholesale of manufactured tobacco & tobacco products
G,46,463,4630,46308,subclass,Wholesale of intoxicants like wines and liquors
G,46,463,4630,46309,subclass,Wholesale of other basic/manufactured food stuffs n.e.c.
G,46,464,,,group,Wholesale of household goods
G,46,464,4641,,class,"Wholesale of textiles, clothing and footwear"
G,46,464,4641,46411,subclass,"Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and tapestry, sports clothes"
G,46,464,4641,46412,subclass,Wholesale of umbrella and clothing accessories
G,46,464,4641,46413,subclass,Wholesale of footwear
G,46,464,4641,46419,subclass,Wholesale of other clothing items n.e.c.
G,46,464,4649,,class,Wholesale of other household goods
G,46,464,4649,46491,subclass,"Wholesale of toiletry, perfumery and cosmetics"
G,46,464,4649,46492,subclass,"Wholesale of metal, porcelain and glass utensils; crockery and chinaware"
G,46,464,4649,46493,subclass,Wholesale of furniture and fixtures
G,46,464,4649,46494,subclass,"Wholesale of watches, clocks and optical goods"
G,46,464,4649,46495,subclass,"Wholesale of recorded audio or video tapes, CDs and DVDs"
G,46,464,4649,46496,subclass,"Wholesale of paper and other stationery items; books, magazines and newspapers"
G,46,464,4649,46497,subclass,Wholesale of pharmaceutical and medical goods
G,46,464,4649,46498,subclass,Wholesale of precious metals and jewellery
G,46,464,4649,46499,subclass,"Wholesale of other households goods, n.e.c."
G,46,465,,,group,"Wholesale of machinery, equipment and supplies"
G,46,465,4651,,class,"Wholesale of computers, computer peripheral equipment and software"
G,46,465,4651,46511,subclass,Wholesale of computers and computer peripheral equipment
G,46,465,4651,46512,subclass,Wholesale of software
G,46,465,4652,,class,Wholesale of electronic and telecommunications equipment and parts
G,46,465,4652,46521,subclass,"Wholesale of electronic valves and tubes, semiconductor devices, microchips, integrated circuits and printed circuits"
G,46,465,4652,46522,subclass,"Wholesale of radio, television and other consumer electronics including CD/DVD players and recorders"
G,46,465,4652,46523,subclass,"Wholesale of blank audio and video tapes and diskettes, magnetic and optical disks (CDs, DVDs) and parts"
G,46,465,4652,46524,subclass,"Wholesale of telephone, mobile phone and communications equipment and parts"
G,46,465,4652,46529,subclass,Wholesale of other electronic equipments and parts thereof
G,46,465,4653,,class,"Wholesale of agricultural machinery, equipment and supplies"
G,46,465,4653,46531,subclass,Wholesale of tractors used in agriculture and forestry
G,46,465,4653,46532,subclass,"Wholesale of ploughs, manure spreaders, seeders, harvesters, threshers"
G,46,465,4653,46533,subclass,"Wholesale of milking machines, poultry-keeping machines, bee-keeping machines"
G,46,465,4653,46539,subclass,Wholesale of other agriculture machinery n.e.c.
G,46,465,4659,,class,Wholesale of other machinery and equipment
G,46,465,4659,46591,subclass,"Wholesale of office machinery and equipment, except computers and computer peripheral equipment"
G,46,465,4659,46592,subclass,"Wholesale of transport equipment except motor vehicles, motorcycles and bicycles"
G,46,465,4659,46593,subclass,"Wholesale of electrical machinery, equipment and supplies, n.e.c."
G,46,465,4659,46594,subclass,Wholesale of construction and civil engineering machinery and equipment
G,46,465,4659,46595,subclass,"Wholesale of machinery and equipment for the textile, wood and metal industries etc."
G,46,465,4659,46596,subclass,"Wholesale of scientific, medical and surgical machinery and equipment"
G,46,465,4659,46599,subclass,"Wholesale of other machinery, equipment and supplies n.e.c. including computer-controlled machine tools and computer-controlled sewing and knitting machines"
G,46,466,,,group,Other specialized wholesale
G,46,466,4661,,class,"Wholesale of solid, liquid and gaseous fuels and related products"
G,46,466,4661,46610,subclass,"Wholesale of solid, liquid and gaseous fuels and related products"
G,46,466,4662,,class,Wholesale of metals and metal ores
G,46,466,4662,46620,subclass,Wholesale of metals and metal ores
G,46,466,4663,,class,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies"
G,46,466,4663,46631,subclass,Wholesale of wood in the rough and products of primary processing of wood
G,46,466,4663,46632,subclass,"Wholesale of construction materials (sand, gravel etc.)"
G,46,466,4663,46633,subclass,"Wholesale of hardware and sanitary fittings and fixtures and flat glass including tools such as hammers, saws, screwdrivers and other hand tools"
G,46,466,4663,46634,subclass,"Wholesale of paints, varnishes, and lacquers"
G,46,466,4663,46639,subclass,Wholesale of other construction equipment n.e.c.
G,46,466,4669,,class,Wholesale of waste and scrap and other products n.e.c.
G,46,466,4669,46691,subclass,Wholesale of industrial chemicals
G,46,466,4669,46692,subclass,Wholesale of fertilizers and agrochemical products
G,46,466,4669,46693,subclass,Wholesale of plastic materials in primary forms
G,46,466,4669,46694,subclass,Wholesale of rubber
G,46,466,4669,46695,subclass,Wholesale of textile fibres etc.
G,46,466,4669,46696,subclass,Wholesale of paper in bulk
G,46,466,4669,46697,subclass,Wholesale of precious stones
G,46,466,4669,46699,subclass,Wholesale of metal and non-metal waste and scrap n.e.c.
G,46,469,,,group,Non-specialized wholesale trade
G,46,469,4690,,class,Non-specialized wholesale trade
G,46,469,4690,46901,subclass,Wholesale trade via e-commerce excluding activities of commission agents
G,46,469,4690,46909,subclass,Other non-specialised wholesale trade n.e.c.
G,47,,,,division,"Retail trade, except of motor vehicles and motorcycles"
G,47,471,,,group,Retail sale in non-specialized stores
G,47,471,4711,,class,"Retail sale in non-specialized stores with food, beverages or tobacco predominating"
G,47,471,4711,47110,subclass,"Retail sale in non-specialized stores with food, beverages or tobacco predominating"
G,47,471,4719,,class,Other retail sale in non-specialized stores
G,47,471,4719,47190,subclass,Other retail sale in non-specialized stores
G,47,472,,,group,"Retail sale of food, beverages and tobacco in specialized stores"
G,47,472,4721,,class,Retail sale of food in specialized stores
G,47,472,4721,47211,subclass,"Retail sale of cereals and pulses, tea, coffee, spices and flour"
G,47,472,4721,47212,subclass,Retail sale of fresh or preserved fruit and vegetables
G,47,472,4721,47213,subclass,"Retail sale of meat, meat products, poultry products, fish, other seafood and products thereof"
G,47,472,4721,47214,subclass,"Retail sale of bakery products, dairy products and eggs"
G,47,472,4721,47215,subclass,Retail sale of sugar confectionery and sweetmeat
G,47,472,4721,47219,subclass,Retail sale of other food products n.e.c.
G,47,472,4722,,class,Retail sale of beverages in specialized stores
G,47,472,4722,47221,subclass,Retail sale of alcoholic beverages not consumed on the spot
G,47,472,4722,47222,subclass,Retail sale of non-alcoholic beverages including icecream not for consumption on the premises
G,47,472,4723,,class,Retail sale of tobacco products in specialized stores
G,47,472,4723,47230,subclass,Retail sale of tobacco products in specialized stores
G,47,473,,,group,Retail sale of automotive fuel in specialized stores
G,47,473,4730,,class,Retail sale of automotive fuel in specialized stores
G,47,473,4730,47300,subclass,Retail sale of automotive fuel in specialized stores (includes the activity of petrol filling stations)
G,47,474,,,group,Retail sale of information and communications equipment in specialized stores
G,47,474,4741,,class,"Retail  sale  of  computers,  peripheral  units,  software  and telecommunications equipment in specialized stores"
G,47,474,4741,47411,subclass,Retail sale of computers and computer peripherals
G,47,474,4741,47412,subclass,Retail sale of video games
G,47,474,4741,47413,subclass,Retail sale of non-customized software
G,47,474,4741,47414,subclass,Retail sale of telecommunication equipment
G,47,474,4742,,class,Retail sale of audio and video equipment in specialized stores
G,47,474,4742,47420,subclass,Retail sale of audio and video equipment in specialized stores
G,47,475,,,group,Retail sale of other household equipment in specialized stores
G,47,475,4751,,class,Retail sale of textiles in specialized stores
G,47,475,4751,47510,subclass,Retail sale of textiles in specialized stores
G,47,475,4752,,class,"Retail sale of hardware, paints and glass in specialized stores"
G,47,475,4752,47521,subclass,"Retail sale of building material such as bricks, wood, sanitary equipment"
G,47,475,4752,47522,subclass,"Retail sale of hardware including paints, varnishes and lacquers and do-it-yourself materials and equipments"
G,47,475,4752,47523,subclass,Retail sale of glass
G,47,475,4753,,class,"Retail sale of carpets, rugs, wall and floor coverings in specialized stores"
G,47,475,4753,47531,subclass,"Retail sale of carpets, rugs, curtains and net curtains"
G,47,475,4753,47532,subclass,Retail sale of wallpaper and floor coverings
G,47,475,4759,,class,"Retail  sale  of  electrical  household  appliances,  furniture,  lighting equipment and other household articles in specialized stores"
G,47,475,4759,47591,subclass,Retail sale of household furniture
G,47,475,4759,47592,subclass,"Retail sale of household utensils and cutlery, crockery, glassware, china and pottery"
G,47,475,4759,47593,subclass,"Retail sale of gas stoves, cooking/kitchen appliances"
G,47,475,4759,47594,subclass,"Retail sale of refrigerators, washing machines and other electrical/electronic household goods"
G,47,475,4759,47595,subclass,Retail sale of musical instruments
G,47,475,4759,47599,subclass,Retail sale of other household appliances n.e.c.
G,47,476,,,group,Retail sale of cultural and recreation goods in specialized stores
G,47,476,4761,,class,"Retail sale of books, newspapers and stationary in specialized stores"
G,47,476,4761,47611,subclass,Retail sale of books of all kinds
G,47,476,4761,47612,subclass,Retail sale of newspapers and magazines
G,47,476,4761,47613,subclass,"Retail sale of stationery office supplies such as pens, pencils, paper etc."
G,47,476,4762,,class,Retail sale of music and video recordings in specialized stores
G,47,476,4762,47620,subclass,Retail sale of music and video recordings in specialized stores
G,47,476,4763,,class,Retail sale of sporting equipment in specialized stores
G,47,476,4763,47630,subclass,Retail sale of sporting equipment in specialized stores
G,47,476,4764,47640,subclass,Retail sale of games and toys in specialized stores
G,47,477,,,group,Retail sale of other goods in specialized stores
G,47,477,4771,,class,"Retail sale of clothing, footwear and leather articles in specialized stores"
G,47,477,4771,47711,subclass,"Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc."
G,47,477,4771,47712,subclass,Retail sale of articles of fur and artificial fur
G,47,477,4771,47713,subclass,Retail sale of footwear
G,47,477,4771,47714,subclass,Retail sale of leather goods and travel accessories of leather and leather substitutes
G,47,477,4772,,class,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet articles in specialized stores"
G,47,477,4772,47721,subclass,"Retail sale of pharmaceuticals, medical and orthopaedic goods and toilet articles"
G,47,477,4772,47722,subclass,Retail sale of perfumery and cosmetic articles
G,47,477,4773,,class,Other retail sale of new goods in specialized stores
G,47,477,4773,47731,subclass,"Retail sale of photographic, optical and precision equipment"
G,47,477,4773,47732,subclass,Retail sale of watches and clocks
G,47,477,4773,47733,subclass,Retail sale of jewellery and immitation jewellery
G,47,477,4773,47734,subclass,"Retail sale of flowers, plants, pet animals and pet food"
G,47,477,4773,47735,subclass,"Retail sale of souvenirs, craftwork and religious articles, stamps and coins"
G,47,477,4773,47736,subclass,"Retail sale of household fuel oil, bottled gas, coal and fuel wood"
G,47,477,4773,47737,subclass,"Retail sale of seeds, fertilisers, pesticides, machinery equipments and hand tools"
G,47,477,4773,47738,subclass,Activities of commercial art galleries
G,47,477,4773,47739,subclass,"Other retail sale of new goods in specialized stores n.e.c (weapons and ammunition, non food products)"
G,47,477,4774,,class,Retail sale of second-hand goods
G,47,477,4774,47740,subclass,Retail sale of second-hand goods
G,47,478,,,group,Retail sale via stalls and markets
G,47,478,4781,,class,"Retail sale via stalls and markets of food, beverages and tobacco products"
G,47,478,4781,47810,subclass,"Retail sale via stalls and markets of food, beverages and tobacco products"
G,47,478,4782,,class,"Retail sale via stalls and markets of textiles, clothing and footwear"
G,47,478,4782,47820,subclass,"Retail sale via stalls and markets of textiles, clothing and footwear"
G,47,478,4789,,class,Retail sale via stalls and markets of other goods
G,47,478,4789,47890,subclass,Retail sale via stalls and markets of other goods
G,47,479,,,group,"Retail trade not in stores, stalls or markets"
G,47,479,4791,,class,Retail sale via mail order houses or via Internet
G,47,479,4791,47911,subclass,Retail sale via mail order houses
G,47,479,4791,47912,subclass,Retail sale via e-commerce
G,47,479,4799,,class,"Other retail sale not in stores, stalls or markets"
G,47,479,4799,47990,subclass,"Other retail sale not in stores, stalls or markets"
H,,,,,section,TRANSPORT AND STORAGE
H,49,,,,division,Land transport and transport via pipelines
H,49,491,,,group,Transport via railways
H,49,491,4911,,class,Passenger rail transport
H,49,491,4911,49110,subclass,Passenger rail transport
H,49,491,4912,,class,Freight rail transport
H,49,491,4912,49120,subclass,Freight rail transport
H,49,492,,,group,Other land transport
H,49,492,4921,,class,Urban or suburban passenger land transport
H,49,492,4921,49211,subclass,Urban or suburban passenger bus transport (excluding chartered bus)
H,49,492,4921,49212,subclass,Urban or suburban tramways
H,49,492,4921,49213,subclass,Urban or suburban underground or elevated rillways
H,49,492,4921,49219,subclass,Other urban or suburban passenger transport n.e.c.
H,49,492,4922,,class,Other passenger land transport
H,49,492,4922,49221,subclass,Long-distance bus services
H,49,492,4922,49222,subclass,"Charters, excursions and other occasional coach services"
H,49,492,4922,49223,subclass,Rental of private cars with driver
H,49,492,4922,49224,subclass,Taxi operation
H,49,492,4922,49225,subclass,Operation of school buses and buses for transport of employees
H,49,492,4922,49226,subclass,Passenger transport by man- or animal-drawn vehicles
H,49,492,4922,49229,subclass,Other non urban passenger land transport n.e.c.
H,49,492,4923,,class,Freight transport by road
H,49,492,4923,49231,subclass,Motorised road freight transport
H,49,492,4923,49232,subclass,Non-motorised road freight transport
H,49,493,,,group,Transport via pipeline
H,49,493,4930,,class,Transport via pipeline
H,49,493,4930,49300,subclass,Transport via pipeline
H,50,,,,division,Water transport
H,50,501,,,group,Sea and coastal water transport
H,50,501,5011,50111,subclass,Sea and coastal ferry service
H,50,501,5011,50112,subclass,"Sea and coastal water cruise, water taxis and other sight seeing boats"
H,50,501,5011,50113,subclass,Sea and coastal long distance water transport
H,50,501,5011,50119,subclass,Other sea and coastal water transport n.e.c.
H,50,501,5012,,class,Sea and coastal freight water transport
H,50,501,5012,50120,subclass,Sea and coastal freight water transport
H,50,502,,,group,Inland water transport
H,50,502,5021,,class,Inland passenger water transport
H,50,502,5021,50211,subclass,River ferry service
H,50,502,5021,50212,subclass,"River cruise, water taxi, boat services"
H,50,502,5021,50213,subclass,Long distance river water transport
H,50,502,5021,50219,subclass,Other inland water transport n.e.c.
H,50,502,5022,,class,Inland freight water transport
H,50,502,5022,50220,subclass,Inland freight water transport
H,51,,,,division,Air transport
H,51,511,,,group,Passenger air transport
H,51,511,5110,,class,Passenger air transport
H,51,511,5110,51101,subclass,Passenger airways
H,51,511,5110,51102,subclass,Helicopter services
H,51,511,5110,51109,subclass,Other passenger air-transport n.e.c
H,51,512,,,group,Freight air transport
H,51,512,5120,,class,Freight air transport
H,51,512,5120,51201,subclass,Freight air transport services
H,51,512,5120,51202,subclass,Launching of satellites and space vehicles and space transport
H,52,,,,division,Warehousing and support activities for transportation
H,52,521,,,group,Warehousing and storage
H,52,521,5210,,class,Warehousing and storage
H,52,521,5210,52101,subclass,Warehousing of refrigerated (cold storage)
H,52,521,5210,52102,subclass,Warehousing non-refrigerated
H,52,521,5210,52109,subclass,Storage and warehousing n.e.c.
H,52,522,,,group,Support activities for transportation
H,52,522,5221,,class,Service activities incidental to land transportation
H,52,522,5221,52211,subclass,Car parking including motorcycle and bicycle parking
H,52,522,5221,52212,subclass,"Support service at railway stations, bus stations, bridges etc."
H,52,522,5221,52213,subclass,Switching and shunting
H,52,522,5221,52219,subclass,Other land transport services n.e.c
H,52,522,5222,,class,Service activities incidental to water transportation
H,52,522,5222,52220,subclass,Service activities incidental to water transportation
H,52,522,5223,,class,Service activities incidental to air transportation
H,52,522,5223,52231,subclass,"Activities related to air transport of passengers, animals or freight"
H,52,522,5223,52232,subclass,Firefighting and fire-prevention services at airports
H,52,522,5224,,class,Cargo handling
H,52,522,5224,52241,subclass,Cargo handling incidental to land transport
H,52,522,5224,52242,subclass,Cargo handling incidental to water transport
H,52,522,5224,52243,subclass,Cargo handling incidental to air transport
H,52,522,5229,,class,Other transportation support activities
H,52,522,5229,52291,subclass,Activities of travel agents and tour operators
H,52,522,5229,52292,subclass,Activities of shipping cargo agents
H,52,522,5229,52293,subclass,Activities of movers and packers
H,52,522,5229,52294,subclass,Weighing of goods
H,53,,,,division,Postal and courier activities
H,53,531,,,group,Postal activities
H,53,531,5310,,class,Postal activities
H,53,531,5310,53100,subclass,Postal activities
H,53,532,,,group,Courier activities
H,53,532,5320,,class,Courier activities
H,53,532,5320,53200,subclass,Courier activities
I,55,,,,division,Accommodation
I,55,551,,,group,Short term accommodation activities
I,55,551,5510,,class,Short term accommodation activities
I,55,551,5510,55101,subclass,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house boats"
I,55,551,5510,55102,subclass,"Provision of short term lodging facilities to members of a particular organisition such as govt. guest houses, company guest houses, circuit houses and similar establishments"
I,55,551,5510,55109,subclass,"Provision of short stay accommodation n.e.c. (e.g. holiday homes, private guest houses etc.)"
I,55,552,,,group,"Camping grounds, recreational vehicle parks and trailer parks"
I,55,552,5520,,class,"Camping grounds, recreational vehicle parks and trailer parks"
I,55,552,5520,55200,subclass,"Camping grounds, recreational vehicle parks and trailer parks"
I,55,559,,,group,Other accommodation
I,55,559,5590,,class,Other accommodation
I,55,559,5590,55901,subclass,"Accommodation provided by student residences, school dormitories"
I,55,559,5590,55902,subclass,Worker hostels and boarding houses
I,56,,,,division,Food and beverage service activities
I,56,561,,,group,Restaurants and mobile food service activities
I,56,561,5610,,class,Restaurants and mobile food service activities
I,56,561,5610,56101,subclass,Restaurants without bars
I,56,561,5610,56102,subclass,"Cafeterias, fast-food restaurants and other food preparation in market stalls"
I,56,561,5610,56103,subclass,"Ice cream mobile vendors, mobile food carts"
I,56,561,5610,56104,subclass,"Restaurant and bar activities connected to transportation, when carried out by separate units"
I,56,562,,,group,Event catering and other food service activities
I,56,562,5621,,class,Event catering
I,56,562,5621,56210,subclass,Event catering
I,56,562,5629,,class,Other food service activities
I,56,562,5629,56291,subclass,Activities of food service contractors (e.g. for transportation companies)
I,56,562,5629,56292,subclass,"Operation of canteens or (e.g. for factories, offices, hospitals or schools) on a concession basis"
I,56,563,,,group,Beverage serving activities
I,56,563,5630,,class,Beverage serving activities
I,56,563,5630,56301,subclass,Bars and Restaurants with bars
I,56,563,5630,56302,subclass,Tea/coffee shops
I,56,563,5630,56303,subclass,Fruit juice bars
I,56,563,5630,56304,subclass,Mobile beverage vendors
J,,,,,section,INFORMATION AND COMMUNICATION
J,58,,,,division,Publishing activities
J,58,581,,,group,"Publishing of books, periodicals and other publishing activities"
J,58,581,5811,,class,Book publishing
J,58,581,5811,58111,subclass,"Publishing of books, brochures, leaflets and similar publications, including publishing encyclopedias (including on CD-ROM)"
